Code guichet,empty,Code localité,id,Code commune,GUICHETS ,ENTREPRISES  TPE Nombre,ENTREPRISES  TPE Montant,ENTREPRISES PME Nombre,ENTREPRISES PME Montant,ENTREPRISES  GE  (*) Nombre,ENTREPRISES  GE  (*) Montant,ENTREPRISES Entrepreneurs individuels Nombre,ENTREPRISES  Entrepreneurs individuels Montant,ENTREPRISES  Total Nombre,ENTREPRISES  Total Montant,PARTICULIERS Nombre,PARTICULIERS Montant,Code GPS X,Code GPS X2
0519,,780,519,,CASABLANCA BOURGOGNE          ,,,,,,,,,,, 107   ," 6,189   ",-7.6373502,33.5950868
0520,,780,520,,CASABLANCA HAY MY RACHID      ,,,,,,,,,,, 108   ," 4,806   ",-7.558347,33.5734962
0528,,780,528,,CASABLANCA GARE               ,,,,,,,,,,, 164   ," 12,405   ",-7.591494,33.591075
0529,,780,529,,CASABLANCA ROCHES NOIRES      ,,,,,,,,,,, 131   ," 8,901   ",-7.5841069,33.6003158
0530,,780,530,,CASABLANCA TAKADOUM           ,,,,,,,,,,, 269   ," 14,680   ",-7.5667074,33.5864389
0531,,780,531,,CASABLANCA SIDI OTHMANE       ,,,,,,,,,,, 273   ," 10,983   ",-7.574118,33.55955
0532,,780,532,,CASA SOUK JOUMLA              ,,,,,,,,,,, 4   , 674   ,-7.5714335,33.540753
0533,,793,533,,CASA LAHRAOUYINE              ,,,,,,,,,,, 10   , 891   ,-7.54396,33.545121
0534,,780,534,,CASABLANCA FORCES AUXILIARES  ,,,,,,,,,,, 52   ," 2,152   ",-7.563435,33.568367
0535,,780,535,,CASABLANCA HAY INARA          ,,,,,,,,,,, 125   ," 5,562   ",-7.5997174,33.5370676
0536,,780,536,,CASA HAY YASMINA              ,,,,,,,,,,, -     , -     ,-7.5993258,33.5462323
0537,,780,537,,CASABLANCA HAY EL FARAH       ,,,,,,,,,,, 136   ," 13,188   ",-7.590724,33.567554
0538,,780,538,,CASABLANCA BANDOENG           ,,,,,,,,,,, 160   ," 10,031   ",-7.6072437,33.5925543
0539,,780,539,,CASABLANCA BOUSMARA           ,,,,,,,,,,, 100   ," 5,463   ",-7.6154539,33.6001739
0540,,780,540,,CASABLANCA CITE DJEMAA        ,,,,,,,,,,, 139   ," 10,987   ",-7.56875,33.5509602
0541,,780,541,,CASABLANCA SIDI BERNOUSSI     ,,,,,,,,,,, 484   ," 24,084   ",-7.509783,33.610549
0542,,622,542,,EL GARA                       ,,,,,,,,,,, 31   ," 1,438   ",-7.234859,33.274971
0543,,793,543,,MEDIOUNA                      ,,,,,,,,,,, 217   ," 7,622   ",-7.520955,33.454745
0544,,780,544,,CASABLANCA  EL HANK           ,,,,,,,,,,, 77   ," 4,839   ",-7.6530048,33.603545
0545,,780,545,,CASABLANCA SIDI MOUMEN        ,,,,,,,,,,, 270   ," 20,049   ",-7.546299,33.578944
0546,,780,546,,CASA HAY RHAMNA               ,,,,,,,,,,, 5   , 364   ,-7.5111348,33.5944198
0547,,780,547,,CASABLANCA HAY EL BARAKA      ,,,,,,,,,,, 111   ," 4,248   ",-7.54367,33.5687472
0548,,780,548,,CASA HAY EL FALAH             ,,,,,,,,,,, 5   , 520   ,-7.5492758,33.5618076
0549,,787,549,,MOHAMMEDIA HASSANIA           ,,,,,,,,,,, 106   ," 6,636   ",-7.3904783,33.675602
0550,,780,550,,CASABLANCA EL OULFA           ,,,,,,,,,,, 263   ," 14,752   ",-7.6807416,33.557476
0551,,780,551,,LISSASFA                      ,,,,,,,,,,, 85   ," 5,963   ",-7.6726105,33.5316413
0552,,780,552,,CASABLANCA DERB GHELLEF       ,,,,,,,,,,, 78   ," 5,048   ",-7.6310765,33.5697025
0553,,780,553,,CASABLANCA HAY ESSALAM        ,,,,,,,,,,, 74   ," 3,985   ",-7.651012,33.570452
0554,,780,554,,CASA OUM RABIAA               ,,,,,,,,,,, 121   ," 8,725   ",-7.6687293,33.5624435
0555,,780,555,,CASABLANCA AIN SEBAA PLAGE    ,,,,,,,,,,, 70   ," 4,332   ",-7.535739,33.619705
0556,,780,556,,CASABLANCA DAR LAMANE         ,,,,,,,,,,, 118   ," 6,073   ",-7.5585723,33.5932871
0557,,780,557,,CASABLANCA KSAR LBHAR         ,,,,,,,,,,, 193   ," 13,531   ",-7.5830367,33.5491115
0558,,780,558,,CASA HAY JAMILA               ,,,,,,,,,,, 3   , 344   ,-7.571527,33.540814
0559,,780,559,,CASABLANCA HAY IFRIQUIA       ,,,,,,,,,,, 172   ," 8,841   ",-7.587884,33.554474
0560,,780,560,,CASABLANCA AIN BORJA          ,,,,,,,,,,, 82   ," 3,645   ",-7.583191,33.5845385
0561,,780,561,,CASABLANCA 2 MARS             ,,,,,,,,,,, 124   ," 7,737   ",-7.6110216,33.5687952
0562,,780,562,,CASABLANCA HAY SALMIA         ,,,,,,,,,,, 85   ," 8,160   ",-7.5542325,33.5385688
0563,,780,563,,CASABLANCA AL QODS            ,,,,,,,,,,, 106   ," 5,886   ",-7.484764,33.617711
0564,,787,564,,MOHAMMEDIA LACOLLINE          ,,,,,,,,,,, 93   ," 4,507   ",-7.373039,33.697717
0565,,787,565,,MOHAMMEDIA RACHIDIA           ,,,,,,,,,,, 150   ," 10,444   ",-7.3759595,33.684155
0566,,780,566,,CASABLANCA MçALLAH            ,,,,,,,,,,, 149   ," 6,544   ",-7.593238,33.539446
0567,,780,567,,CASABLANCA  GHANDI            ,,,,,,,,,,, 309   ," 56,104   ",-7.6443165,33.5696729
0568,,780,568,,CASABLANCA HAY SALAMA         ,,,,,,,,,,, 204   ," 8,216   ",-7.5574901,33.5657122
0569,,780,569,,CASABLANCA COMPLEXE MED V     ,,,,,,,,,,, 1   , -     ,-7.6464912,33.578708
0576,,780,576,,CASA AL HOUDA                 ,,,,,,,,,,, 81   ," 4,173   ",-7.5245833,33.5823945
0577,,780,577,,CASABLANCA SIDI SOUFI         ,,,,,,,,,,, 108   ," 4,978   ",-7.6345124,33.6023365
0578,,780,578,,CASABLANCA ABDELMOUMEN        ,,,,,,,,,,, 165   ," 25,600   ",-7.625316,33.577666
0579,,780,579,,CASABLANCA TACHFINE           ,,,,,,,,,,, 195   ," 8,160   ",-7.5733888,33.5849552
0580,,780,580,,CASABLANCA MEKDAD LAHRIZI     ,,,,,,,,,,, 127   ," 7,090   ",-7.5617105,33.5437397
0581,,10,581,,AGADIR AL FIDIA               ,,,,,,,,,,, 88   ," 7,054   ",-9.5554474,30.4080198
0582,,22,582,,AIT MELLOUL HAY AZROU         ,,,,,,,,,,, 52   ," 2,386   ",-9.4622621,30.3595532
0583,,18,583,,EL KOLEA                      ,,,,,,,,,,, 130   ," 5,606   ",-9.460967,30.297664
0584,,10,584,,AGADIR FOUNTY                 ,,,,,,,,,,, 96   ," 8,398   ",-9.5901257,30.4018941
0585,,21,585,,INEZGANE TARRAST              ,,,,,,,,,,, 73   ," 2,916   ",-9.5488438,30.3497281
0586,,22,586,,AIT MELLOUL ZONE INDUSTRIELLE ,,,,,,,,,,, 168   ," 6,784   ",-9.491753,30.3314003
0587,,10,587,,BENSERGAO                     ,,,,,,,,,,, 300   ," 12,690   ",-9.5686506,30.3931445
0588,,10,588,,AGADIR HAY DAKHLA             ,,,,,,,,,,, 176   ," 6,850   ",-9.5566169,30.4112271
0589,,21,589,,INEZGANE MESDOURA             ,,,,,,,,,,, 186   ," 7,480   ",-9.537655,30.3517129
0590,,12,590,,TAALAT                        ,,,,,,,,,,, -     , -     ,-9.176111,30.149444
0591,,10,591,,AMSKROUD                      ,,,,,,,,,,, 2   , 53   ,-9.331909,30.528803
0592,,10,592,,AGADIR ANZA                   ,,,,,,,,,,, 99   ," 2,669   ",-9.6560812,30.4449184
0593,,10,593,,AGADIR QUARTIER INDUSTERIEL   ,,,,,,,,,,, 205   ," 15,005   ",-9.5891414,30.4139924
0594,,10,594,,AGADIR FAR                    ,,,,,,,,,,, 185   ," 7,584   ",-9.591667,30.416667
0595,,320,595,,TIMOULAY                      ,,,,,,,,,,, -     , -     ,-9.573383,29.167573
0596,,10,596,,TIKIOUINE                     ,,,,,,,,,,, 115   ," 3,317   ",-9.5031926,30.3770485
0597,,320,597,,GUELMIM PORTE  DU SAHARA      ,,,,,,,,,,, 391   ," 7,245   ",-10.0486762,28.9990479
0598,,30,598,,TEMSIA                        ,,,,,,,,,,, 18   , 318   ,-9.413674,30.363403
0599,,12,599,,AIT AMIRA                     ,,,,,,,,,,, 67   ," 1,870   ",-9.487255,30.17675
0600,,24,600,,TAMRI                         ,,,,,,,,,,, 20   , 345   ,-9.826182,30.695244
0601,,10,601,,AGADIR TALBORJT               ,,,,,,,,,,, 148   ," 9,289   ",-9.5910082,30.423685
0602,,10,602,,AGADIR PRINCIPAL              ,,,,,,,,,,, 435   ," 34,768   ",-9.597514,30.420719
0603,,10,603,,AGADIR HAY AL WAFA            ,,,,,,,,,,, 87   ," 3,519   ",-9.5590979,30.4208528
0604,,10,604,,AGADIR CITE SIDI MOHAMED      ,,,,,,,,,,, 6   , 202   ,-9.583506,30.4251679
0605,,10,605,,AGADIR CITE BALNEAIRE         ,,,,,,,,,,, -     , -     ,-9.6014473,30.4125213
0606,,30,606,,AGADIR AEROPORT               ,,,,,,,,,,, -     , -     ,-9.410627,30.330065
0607,,10,607,,AGADIR EL KHIAM               ,,,,,,,,,,, 143   ," 5,684   ",-9.5725036,30.4221712
0608,,10,608,,AGADIR PORT                   ,,,,,,,,,,, -     , -     ,-9.6288568,30.4243823
0609,,10,609,,AGADIR SOUK EL HAD            ,,,,,,,,,,, 105   ," 4,287   ",-9.578453,30.413123
0610,,10,610,,AGADIR HAY ESSALAM            ,,,,,,,,,,, 24   ," 1,116   ",-9.5467008,30.4004274
0611,,21,611,,INEZGANE PRINCIPAL            ,,,,,,,,,,, 654   ," 30,811   ",-9.53311,30.3584111
0612,,28,612,,OULAD TEIMA                   ,,,,,,,,,,, 206   ," 9,133   ",-9.2105703,30.3955482
0613,,28,613,,OULAD TEIMA HAY EL KOURSI     ,,,,,,,,,,, 2   , 67   ,-9.215359,30.395599
0614,,12,614,,AIT BAHA                      ,,,,,,,,,,, 9   , 191   ,-9.158379,30.069117
0615,,11,615,,BIOUGRA                       ,,,,,,,,,,, 73   ," 3,034   ",-9.3696213,30.2149157
0616,,14,616,,KHEMIS IDA OU GNIDIF          ,,,,,,,,,,, -     , -     ,-9.008317,29.86039
0617,,23,617,,IMOUZZER IDA OU TANANE        ,,,,,,,,,,, -     , -     ,-9.480177,30.673002
0618,,326,618,,IFRANE ATLAS SEGHIR           ,,,,,,,,,,, 4   , 47   ,-9.490052,29.221311
0619,,29,619,,ARGANA                        ,,,,,,,,,,, -     , -     ,-9.126285,30.778697
0620,,22,620,,AIT MELLOUL                   ,,,,,,,,,,, 186   ," 7,854   ",-9.4990593,30.3466346
0621,,22,621,,AIT MELLOUL HAY RIAD          ,,,,,,,,,,, 24   ," 1,939   ",-9.5042199,30.3336042
0622,,325,622,,BOUIZAKARNE                   ,,,,,,,,,,, 274   ," 7,295   ",-9.7124908,29.1782341
0623,,320,623,,GUELMIM PRINCIPAL             ,,,,,,,,,,, 862   ," 15,412   ",-10.0568086,28.9877539
0624,,320,624,,GUELMIM FAR                   ,,,,,,,,,,, 14   , 461   ,-10.054573,28.985797
0625,,650,625,,TAN TAN PRINCIPAL             ,,,,,,,,,,, 496   ," 7,986   ",-11.0980542,28.4365793
0627,,650,627,,TAN TAN FAR                   ,,,,,,,,,,, -     , -     ,-11.088542,28.436204
0628,,761,628,,IFNI PRINCIPAL                ,,,,,,,,,,, 126   ," 3,603   ",-10.1725647,29.3831391
0629,,771,629,,TLETA EL AKHSASS              ,,,,,,,,,,, 3   , 142   ,-9.756192,29.3553757
0630,,682,630,,FAM EL HISN                   ,,,,,,,,,,, 75   ," 1,004   ",-8.8874567,29.0131648
0631,,327,631,,TARHJIJT                      ,,,,,,,,,,, 15   , 438   ,-9.420452,29.060871
0632,,437,632,,TARFAYA                       ,,,,,,,,,,, 52   ," 1,387   ",-12.9255331,27.9392919
0633,,773,633,,JEMAA NTIGHIRT                ,,,,,,,,,,, -     , -     ,-9.452762,29.379733
0634,,323,634,,ASSA                          ,,,,,,,,,,, 207   ," 2,869   ",-9.424062,28.60864
0635,,765,635,,TAFRAOUTE                     ,,,,,,,,,,, 13   , 392   ,-8.974778,29.7203253
0636,,762,636,,MESTI                         ,,,,,,,,,,, -     , -     ,-10.112368,29.265218
0637,,31,637,,SEBT EL GUERDANE              ,,,,,,,,,,, 36   , 926   ,-9.018161,30.383135
0638,,12,638,,TNINE HILALA                  ,,,,,,,,,,, 1   , 147   ,-9.014598,30.063111
0639,,750,639,,TNINE AMELLOU                 ,,,,,,,,,,, -     , -     ,-10.021546,29.293688
0640,,750,640,,TIOURHZA                      ,,,,,,,,,,, -     , -     ,-9.959125,29.386352
0641,,772,641,,AIT ERKHA                     ,,,,,,,,,,, 1   , 52   ,-9.620126,29.360991
0642,,681,642,,AKKA                          ,,,,,,,,,,, 139   ," 2,178   ",-8.255099,29.391617
0643,,20,643,,DCHEIRA                       ,,,,,,,,,,, 463   ," 30,082   ",-9.539545,30.369372
0644,,16,644,,TANALT                        ,,,,,,,,,,, 1   , 1   ,-9.168933,29.775083
0645,,41,645,,TAROUDANNT                    ,,,,,,,,,,, 211   ," 8,110   ",-8.8672382,30.4726237
0646,,41,646,,TAROUDANT GI                  ,,,,,,,,,,, -     , -     ,-8.8666667,30.4666667
0647,,25,647,,IRHREM                        ,,,,,,,,,,, 10   , 170   ,-8.459677,30.0887
0648,,680,648,,TATA                          ,,,,,,,,,,, 270   ," 5,766   ",-7.9667871,29.7403796
0649,,41,649,,AIT ABDALLAH                  ,,,,,,,,,,, 1   , 1   ,-8.768528,29.813489
0650,,45,650,,OULAD BERREHIL                ,,,,,,,,,,, 43   ," 1,389   ",-8.4759415,30.6388535
0651,,46,651,,TAFINGOULT                    ,,,,,,,,,,, -     , -     ,-8.391784,30.766084
0652,,43,652,,AOULOUZ                       ,,,,,,,,,,, 59   ," 1,737   ",-8.178572,30.672707
0653,,687,653,,TISSINT                       ,,,,,,,,,,, 2   , 2   ,-7.318157,29.906259
0654,,683,654,,KHEMIS ISSAFEN                ,,,,,,,,,,, -     , -     ,-8.528153,29.858192
0655,,750,655,,SBOUYA                        ,,,,,,,,,,, -     , -     ,-10.204915,29.151098
0656,,750,656,,TIZNIT                        ,,,,,,,,,,, 323   ," 10,432   ",-9.732897,29.6948262
0657,,750,657,,TIZNIT BIR ANZARANE           ,,,,,,,,,,, 41   ," 1,100   ",-9.7241234,29.690979
0660,,754,660,,ANEZI                         ,,,,,,,,,,, 2   , 25   ,-9.362521,29.658255
0661,,763,661,,MIRLEFT                       ,,,,,,,,,,, 7   , 89   ,-10.032208,29.579748
0662,,15,662,,MASSA                         ,,,,,,,,,,, 19   , 264   ,-9.645341,29.991623
0663,,751,663,,ARBAA RAS MOUKA               ,,,,,,,,,,, -     , -     ,-9.541004,29.802197
0664,,750,664,,SEBT BOUNAAMANE               ,,,,,,,,,,, 1   , 1   ,-9.815973,29.530931
0665,,750,665,,ARBAA SAHEL                   ,,,,,,,,,,, 1   , 21   ,-9.921749,29.598704
0666,,13,666,,HAD AIT BELFAA                ,,,,,,,,,,, 43   ," 1,210   ",-9.560885,30.047627
0667,,44,667,,FREIJA                        ,,,,,,,,,,, 22   , 656   ,-8.797887,30.5051603
0668,,750,668,,TNINE AGLOU                   ,,,,,,,,,,, 4   , 171   ,-9.799861,29.765831
0669,,761,669,,IFNI HAY LALLA MERYEM         ,,,,,,,,,,, 10   , 527   ,-10.16127,29.38641
0670,,41,670,,SEBT TATAOUTE                 ,,,,,,,,,,, -     , -     ,-8.709339,30.24752
0671,,320,671,,FASK                          ,,,,,,,,,,, -     , -     ,-9.832557,28.983097
0672,,767,672,,HAD TAHALA                    ,,,,,,,,,,, -     , -     ,-9.090218,29.637744
0673,,320,673,,TAGANTE                       ,,,,,,,,,,, 2   , 27   ,-9.779536,29.129086
0674,,750,674,,TIRHMI                        ,,,,,,,,,,, -     , -     ,-9.42304,29.582739
0675,,320,675,,KSABI AIT LAHCEN              ,,,,,,,,,,, 6   , 66   ,-10.170309,28.996345
0676,,650,676,,TAN TAN CITE ADMINISTRATIVE   ,,,,,,,,,,, 103   ," 2,181   ",-11.1072314,28.4385298
0677,,750,677,,SEBT OUIJJANE                 ,,,,,,,,,,, -     , -     ,-9.536908,29.649179
0678,,650,678,,EL OUATIA                     ,,,,,,,,,,, 80   ," 1,555   ",-11.3320971,28.4984952
0679,,20,679,,DCHEIRA HAY ILHAM             ,,,,,,,,,,, 107   ," 4,354   ",-9.52689,30.363767
0680,,41,680,,TAROUDANNT MEDINA             ,,,,,,,,,,, 16   , 417   ,-8.884576,30.470139
0681,,17,681,,AOURIR                        ,,,,,,,,,,, 55   ," 1,500   ",-9.672411,30.498001
0682,,450,682,,MARRAKECH SIDI GHANEM         ,,,,,,,,,,, 85   ," 1,760   ",-8.0493334,31.6736106
0683,,450,683,,MARRAKECH ANNAKHILE           ,,,,,,,,,,, 32   ," 1,529   ",-7.9857409,31.6474403
0684,,450,684,,MARRAKECH BAB KHEMIS          ,,,,,,,,,,, 109   ," 5,721   ",-7.98626,31.6365561
0685,,450,685,,MARRAKECH SIDI ABBAD          ,,,,,,,,,,, 102   ," 5,012   ",-8.0176324,31.6562171
0686,,450,686,,MARRAKECH AL FADL             ,,,,,,,,,,, 45   ," 1,974   ",-8.0251748,31.6778666
0687,,450,687,,MARRAKECH DIOUR ECHCHOUHADA   ,,,,,,,,,,, 302   ," 6,049   ",-7.9620181,31.6067673
0688,,450,688,,MARRAKECH SIDI YOUSSEF BEN ALI,,,,,,,,,,, -     , -     ,-7.9625344,31.6070197
0689,,450,689,,TAMESLOUHTE                   ,,,,,,,,,,, 1   , 1   ,-8.097289,31.496467
0690,,450,690,,MARRAKECH AMERCHICH           ,,,,,,,,,,, 102   ," 5,687   ",-8.0037949,31.6576806
0691,,465,691,,AIT HADI                      ,,,,,,,,,,, -     , -     ,-8.770705,31.396401
0692,,450,692,,SIDI ZOUINE                   ,,,,,,,,,,, -     , -     ,-8.350586,31.664039
0693,,450,693,,MARRAKECH HAY EL MASSIRA      ,,,,,,,,,,, 177   ," 8,967   ",-8.060363,31.629133
0694,,453,694,,TNINE OUDAYA                  ,,,,,,,,,,, 2   , 2   ,-8.246902,31.634792
0695,,450,695,,LALLA TAKARKOUSTE             ,,,,,,,,,,, 2   , 1   ,-8.131945,31.358174
0696,,450,696,,TIZGUINE                      ,,,,,,,,,,, -     , -     ,-8.319118,31.243402
0697,,450,697,,MARRAKECH BAB RHMATE          ,,,,,,,,,,, 90   ," 2,479   ",-7.9761118,31.6243734
0698,,450,698,,KETTARA                       ,,,,,,,,,,, -     , -     ,-8.182229,31.86503
0699,,450,699,,MARRAKECH DOUAR IZIKI         ,,,,,,,,,,, 165   ," 7,044   ",-8.0588311,31.6249032
0700,,450,700,,MARRAKECH HAY HASSANI         ,,,,,,,,,,, 80   ," 3,108   ",-8.041658,31.630902
0701,,450,701,,IGOUDAR                       ,,,,,,,,,,, 2   , 1   ,-8.256215,31.267474
0702,,190,702,,EL AAMRIA                     ,,,,,,,,,,, -     , -     ,-7.262751,32.209544
0703,,476,703,,TNINE OURIKA                  ,,,,,,,,,,, 9   , 328   , -7.788486,31.375209
0704,,457,704,,RHMATE                        ,,,,,,,,,,, -     , -     ,-7.802621,31.422511
0705,,450,705,,MARRAKECH HAY MOHAMMADI       ,,,,,,,,,,, 183   ," 8,288   ",-7.996373,31.650498
0706,,450,706,,MARRAKECH PPAL                ,,,,,,,,,,," 1,324   "," 81,407   ",-8.0093873,31.6325505
0707,,450,707,,MARRAKECH DAOUDIATE           ,,,,,,,,,,, 26   ," 1,224   ",-7.9916096,31.6503424
0708,,450,708,,MARRAKECH EL BAHIA            ,,,,,,,,,,, 74   ," 2,483   ",-7.9845661,31.6220186
0709,,450,709,,MARRAKECH RIAD EL AROUSS      ,,,,,,,,,,, 4   , 203   ,-7.9909846,31.634196
0710,,450,710,,MARRAKECH MHAMID              ,,,,,,,,,,, 56   ," 3,076   ",-8.039267,31.587968
0711,,450,711,,MARRAKECH BAB AGNAOU          ,,,,,,,,,,, 5   , 380   ,-7.9910906,31.6184967
0712,,450,712,,MARRAKECH MENARA              ,,,,,,,,,,, -     , -     ,-8.0273044,31.6025526
0713,,450,713,,MARRAKECH B.E.F.R.A           ,,,,,,,,,,, 77   ," 3,909   ",-8.034879,31.61473
0714,,450,714,,MARRAKECH ATLAS               ,,,,,,,,,,, 70   ," 6,918   ",-8.050645,31.6004966
0715,,450,715,,MARRAKECH CAMP EL GHOUL       ,,,,,,,,,,, 28   ," 1,315   ",-8.0213714,31.6369135
0716,,450,716,,MARRAKECH GARE                ,,,,,,,,,,, 41   , 683   ,-8.018775,31.6298158
0717,,461,717,,AMIZMIZ                       ,,,,,,,,,,, 24   , 586   ,-8.241934,31.222124
0718,,201,718,,BENGUERIR VILLE               ,,,,,,,,,,, 171   ," 5,158   ",-7.957229,32.236256
0719,,465,719,,CHICHAOUA                     ,,,,,,,,,,, 66   ," 1,789   ",-8.766618,31.541319
0720,,81,720,,DEMNATE                       ,,,,,,,,,,, 106   ," 2,342   ",-7.004567,31.731685
0721,,81,721,,DEMNATE IMLIL                 ,,,,,,,,,,, -     , -     ,-7.010361,31.756114
0722,,190,722,,EL KELAA DES SRARHNA PPAL     ,,,,,,,,,,, 373   ," 13,128   ",-7.4062564,32.053774
0723,,471,723,,IMI N TANOUNTE                ,,,,,,,,,,, 43   ," 1,841   ",-8.84798,31.17716
0724,,204,724,,SKHOUR REHAMNA                ,,,,,,,,,,, 2   , 41   ,-7.914826,32.483226
0725,,450,725,,MARRAKECH MEDINA              ,,,,,,,,,,, 302   ," 16,542   ",-7.9896247,31.6248689
0726,,454,726,,AIT OURIR                     ,,,,,,,,,,, 66   ," 1,504   ",-7.6671,31.562756
0727,,550,727,,OUARZAZATE PPAL               ,,,,,,,,,,, 647   ," 24,774   ",-6.9106633,30.9204919
0728,,550,728,,OUARZAZATE TARMIGT            ,,,,,,,,,,, 35   , 731   ,-6.911028,30.9010095
0729,,550,729,,OUARZAZATE TASSOUMAATE        ,,,,,,,,,,, 123   ," 3,915   ",-6.9296801,30.9238512
0730,,550,730,,OUARZAZATE TAOURIRT           ,,,,,,,,,,, 1   , 1   ,-6.8941422,30.9233486
0731,,550,731,,OUARZAZATE FAR                ,,,,,,,,,,, 111   ," 1,525   ",-6.910859,30.917229
0732,,565,732,,ZAGORA                        ,,,,,,,,,,, 179   ," 3,832   ",-5.8399174,30.3252258
0733,,561,733,,TALIOUINE                     ,,,,,,,,,,, 36   , 702   ,-7.924058,30.532071
0734,,563,734,,TAZNAKHTE                     ,,,,,,,,,,, 12   , 327   ,-7.203732,30.577676
0735,,556,735,,EL KELAA MGOUNA               ,,,,,,,,,,, 64   ," 1,836   ",-6.1295182,31.2367794
0736,,553,736,,SKOURA AHL AL OUST            ,,,,,,,,,,, 18   , 499   ,-6.556027,31.063494
0737,,568,737,,TAGOUNITE                     ,,,,,,,,,,, -     , -     ,-5.5820927,29.9725018
0738,,566,738,,AGDZ                          ,,,,,,,,,,, 19   , 364   ,-6.451807,30.695792
0739,,569,739,,TAZZARINE                     ,,,,,,,,,,, 17   , 619   ,-5.56693,30.781838
0740,,559,740,,TINERHIR                      ,,,,,,,,,,, 109   ," 3,834   ",-5.5305487,31.521328
0741,,555,741,,BOUMALNE DU DADES             ,,,,,,,,,,, 111   ," 1,527   ",-5.9837186,31.3702739
0742,,685,742,,FOUM ZGUID                    ,,,,,,,,,,, 54   , 963   ,-6.873051,30.085248
0743,,558,743,,MSEMRIR                       ,,,,,,,,,,, -     , -     ,-5.821614,31.694929
0744,,550,744,,KHEMIS DADES                  ,,,,,,,,,,, 5   , 210   ,-6.031333,31.306491
0745,,567,745,,MHAMID                        ,,,,,,,,,,, 1   , 0   ,-5.718899,29.825411
0746,,550,746,,AMERZGANE                     ,,,,,,,,,,, 2   , 61   ,-7.210615,31.045114
0747,,552,747,,IGHREM NOUGDAL                ,,,,,,,,,,, 4   , 77   ,-7.421109,31.229521
0748,,557,748,,IKNIOUEN                      ,,,,,,,,,,, -     , -     ,-5.673095,31.168958
0749,,465,749,,ARBAA DOUIRANE                ,,,,,,,,,,, -     , -     ,-8.779326,31.213324
0750,,550,750,,TOUNDOUTE                     ,,,,,,,,,,, -     , -     ,-6.587438,31.272224
0751,,550,751,,TARHZOUTE NAIT ATTA           ,,,,,,,,,,, -     , -     ,-5.422493,31.455952
0752,,565,752,,TAMEGROUTE                    ,,,,,,,,,,, -     , -     ,-5.688552,30.262118
0753,,565,753,,NKOB                          ,,,,,,,,,,, 7   , 109   ,-5.86436,30.871362
0754,,205,754,,TNINE BOUCHANE                ,,,,,,,,,,, -     , -     ,-8.318346,32.28765
0755,,550,755,,TALOUET                       ,,,,,,,,,,, 1   , 1   ,-7.240888,31.289698
0756,,450,756,,MARRAKECH ALLA AL FASSI       ,,,,,,,,,,, 75   ," 4,294   ",-8.000139,31.645182
0757,,450,757,,MARRAKECH AZLI (ROUT          ,,,,,,,,,,, 55   ," 1,509   ",-8.0405277,31.6250563
0758,,430,758,,LAAYOUNE PAL                  ,,,,,,,,,,, 756   ," 19,913   ",-13.2028748,27.1615514
0759,,430,759,,LAAYOUNE KHAT RMLA            ,,,,,,,,,,, -     , -     ,-13.1994617,27.1494945
0760,,430,760,,LAAYOUNE HAY ERRAHMA          ,,,,,,,,,,, 130   ," 4,099   ",-13.1931827,27.1400059
0761,,430,761,,LAAYOUNE SOUK JEMAL           ,,,,,,,,,,, 16   , 535   ,-13.2154343,27.1625668
0762,,430,762,,LAAYOUNE HAY TAAOUN           ,,,,,,,,,,, 14   , 214   ,-13.204078,27.144398
0763,,430,763,,LAAYOUNE AEREPORT             ,,,,,,,,,,, -     , -     ,-13.2167566,27.1552546
0764,,430,764,,LAAYOUNE FAR                  ,,,,,,,,,,, 45   ," 1,381   ",-13.193936,27.15988
0765,,430,765,,LAAYOUNE 4EME BAFRA           ,,,,,,,,,,, 18   , 642   ,-13.219471,27.138438
0766,,430,766,,LAAYOUNE QUARTIER ADMINISTRATI,,,,,,,,,,, -     , -     ,-13.1980804,27.1546664
0767,,430,767,,LAAYOUNE RHIBA                ,,,,,,,,,,, 16   , 176   ,-13.1994644,27.1446268
0768,,430,768,,LAAYOUNE MAKKA                ,,,,,,,,,,, -     , -     ,-13.1995771,27.155584
0769,,430,769,,LAAYOUNE AL MASSIRA           ,,,,,,,,,,, 171   ," 8,812   ",-13.1874441,27.154275
0774,,430,774,,LAAYOUNE ENNAHDA              ,,,,,,,,,,, 91   ," 3,204   ",-13.4092775,27.0968116
0775,,260,775,,ESSEMARA PAL                  ,,,,,,,,,,, 558   ," 16,417   ",-11.67056,26.74019
0776,,260,776,,ESSEMARA ECHAHID              ,,,,,,,,,,, 35   , 990   ,-11.677458,26.738317
0777,,260,777,,ESSEMARA FAR                  ,,,,,,,,,,, -     , -     ,-11.678875,26.739306
0778,,130,778,,BOUJDOUR                      ,,,,,,,,,,, 125   ," 5,764   ",-14.482306,26.127382
0779,,531,779,,AOUSSERD                      ,,,,,,,,,,, 5   , 6   ,-14.331043,22.548334
0780,,530,780,,DAKHLA PAL                    ,,,,,,,,,,," 1,052   "," 22,410   ",-15.930047,23.700744
0781,,530,781,,DAKHLA BIR ANZARANE           ,,,,,,,,,,, 188   ," 6,132   ",-15.934529,23.700339
0782,,530,782,,DAKHLA FAR                    ,,,,,,,,,,, 97   ," 3,044   ",-13.219471,27.138438
0783,,324,783,,ZAG                           ,,,,,,,,,,, 303   ," 3,150   ",-9.296279,28.022033
